,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,y
34,35.0,0.0,50.0,6.0,24500.0,0.48611755100000004,10295.15,9999.0,6.0,11112.36,0.0,0.0,0.614508387,0.0,3.0,2.0,1114.83,2000.0,20.0,20.0,11.0,3.0,72298.88,72298.88,37018.0,10837.0,0.663292477,0.663292477,0.57840625,0.0
9458,49.0,0.0,39.0,21.0,12000.0,0.251091667,1854.19,60.0,6.0,9940.24,3.0,4477.066667,1.491036,5.0,4.0,0.0,2002.6,0.0,158.0,33.0,10.0,1.0,52789.27,26657.3,2724.15,1920.0,0.366592153,0.370240278,0.07567083299999999,1.0
3964,1.0,0.0,38.0,74.0,16000.0,0.6249375,9371.84,9999.0,6.0,1313.66,0.0,0.0,0.177122697,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9999.0,9999.0,9999.0,9999.0,0.031642405,0.1515,0.27775,0.0
4527,3.0,0.0,31.0,23.0,28000.0,0.742065357,19738.94,9999.0,6.0,21728.76,0.0,0.0,0.620821714,0.0,0.0,0.0,0.0,0.0,30.0,20.0,11.0,6.0,290838.38,152077.32,76299.28,20777.83,0.8655904170000001,0.9052221429999999,0.908324762,0.0
3782,94.0,2.0,30.0,14.0,8000.0,0.548375,4167.65,9999.0,6.0,3540.41,0.0,0.0,0.47205466700000004,0.0,0.0,0.0,0.0,0.0,16.0,9.0,5.0,2.0,65463.0,24783.0,11830.0,4387.0,0.696414894,0.5163125,0.49291666700000003,0.0
3517,112.0,0.0,22.0,5.0,28000.0,0.034460357000000004,878.84,73.0,5.0,1565.69,1.0,3009.0,0.1878828,2.0,1.0,0.0,250.75,0.0,13.0,13.0,9.0,2.0,5101.94,5101.94,1388.04,463.39,0.043982241,0.043982241,0.018263684,0.0
6354,83.0,2.0,29.0,7.0,2000.0,1.0,1900.0,9999.0,6.0,1071.29,0.0,0.0,0.0535645,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,1.0,8610.0,7499.0,6000.0,2000.0,0.615,0.624916667,1.0,0.0
1481,90.0,2.0,26.0,14.0,2000.0,0.183,1899.2,395.0,6.0,3578.62,0.0,0.0,0.876396735,2.0,0.0,0.0,0.0,0.0,97.0,97.0,23.0,5.0,11034.03,11034.03,2652.07,366.0,0.09678973699999999,0.26271500000000003,0.44201166700000005,0.0
5048,94.0,0.0,38.0,3.0,2000.0,1.16388,918.42,9999.0,3.0,609.35,0.0,0.0,0.130575,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,7.0,3160.84,3160.84,3160.84,2319.76,0.526806667,0.526806667,0.526806667,0.0
1216,46.0,2.0,21.0,5.0,6000.0,0.07056,978.61,91.0,5.0,3055.72,2.0,2540.15,0.833378182,0.0,2.0,0.0,423.36,0.0,18.0,18.0,0.0,0.0,3427.15,3427.15,0.0,0.0,0.11423833300000001,0.11423833300000001,0.0,0.0
3355,18.0,2.0,30.0,57.0,108500.0,0.993548387,102398.17,9999.0,6.0,89726.76,0.0,0.0,7.1781407999999995,0.0,0.0,0.0,0.0,0.0,166.0,97.0,33.0,10.0,983606.5,606804.0,323215.0,107800.0,0.805574529,0.932110599,0.992980031,0.0
7896,85.0,2.0,50.0,55.0,62000.0,0.0,22618.32,9999.0,6.0,53321.41,0.0,0.0,2.55942768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,1.0,2.0,34.0,125.0,89000.0,0.7792929209999999,57644.73,9999.0,6.0,60872.08,0.0,0.0,2.92185984,0.0,0.0,0.0,0.0,0.0,2839.0,1689.0,904.0,271.0,1090106.0,526942.97,255285.96,68591.73,1.360931336,0.986784588,0.956127191,0.0
1246,81.0,0.0,36.0,2.0,50000.0,0.8383402,37725.31,9999.0,1.0,41917.01,0.0,0.0,2.924442558,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,41917.01,41917.01,41917.01,41917.01,0.8383402,0.8383402,0.8383402,0.0
8642,78.0,2.0,29.0,59.0,100000.0,0.30222,32877.05,145.0,6.0,13429.88,1.0,6863.67,0.40289640000000004,0.0,1.0,0.0,571.97,0.0,73.0,32.0,22.0,1.0,170264.06,92696.57,79308.57,30202.0,0.141886717,0.154494283,0.26436190000000004,1.0
3098,16.0,2.0,30.0,2.0,20000.0,0.042481,807.14,9999.0,2.0,861.44,0.0,0.0,0.049938551,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,28.0,1723.18,1723.18,1723.18,849.62,0.0430795,0.0430795,0.0430795,0.0
345,98.0,2.0,26.0,2.0,3000.0,1.002666667,2849.06,9999.0,2.0,2999.01,0.0,0.0,0.391175217,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,5999.01,5999.01,5999.01,3000.0,0.999835,0.999835,0.999835,0.0
5031,59.0,0.0,31.0,9.0,6000.0,0.513166667,1841.1,42.0,6.0,2758.58,2.0,3422.995,0.3310296,3.0,2.0,0.0,570.5,0.0,23.0,12.0,6.0,1.0,29594.32,15304.8,1964.0,330.0,0.548042963,0.42513333299999995,0.109111111,0.0
7060,84.0,0.0,47.0,23.0,15000.0,0.44219866700000005,5172.43,637.0,6.0,16039.71,0.0,0.0,3.2079419999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8065,24.0,0.0,37.0,17.0,15000.0,0.45635133299999997,4810.36,44.0,6.0,5444.56,1.0,7127.16,0.6533472,2.0,2.0,0.0,1128.57,0.0,55.0,20.0,11.0,4.0,49386.74,29265.4,12319.4,5055.54,0.274370778,0.325171111,0.273764444,1.0
6453,129.0,0.0,27.0,15.0,19500.0,0.9912374359999999,18362.67,425.0,6.0,11832.73,0.0,0.0,2.028468,0.0,0.0,0.0,0.0,0.0,27.0,11.0,9.0,7.0,179758.66,82829.13,43829.13,19329.13,0.768199402,0.7079412820000001,0.749215897,0.0
7287,1.0,0.0,32.0,93.0,54000.0,0.46622444399999996,23399.56,362.0,6.0,12940.64,0.0,0.0,0.7058530909999999,0.0,1.0,0.0,1833.33,0.0,734.0,282.0,147.0,45.0,192447.84,92343.28,55733.98,25176.12,0.32181913,0.285010123,0.34403691399999997,0.0
5432,121.0,0.0,30.0,59.0,7500.0,0.933333333,6645.34,9999.0,6.0,4970.93,0.0,0.0,0.350889176,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,1.0,64328.1,34846.0,20996.0,7000.0,0.739403448,0.819905882,0.97655814,0.0
6484,112.0,0.0,33.0,11.0,30000.0,0.079023333,15552.16,9999.0,6.0,6253.19,0.0,0.0,0.7429532670000001,0.0,0.0,0.0,0.0,0.0,11.0,10.0,5.0,1.0,47944.7,47245.7,22561.7,2362.7,0.228308095,0.262476111,0.25068555600000003,0.0
4025,1.0,0.0,27.0,10.0,10000.0,0.7754270000000001,7050.83,9999.0,6.0,5984.41,0.0,0.0,1.104814154,1.0,0.0,0.0,0.0,0.0,80.0,55.0,45.0,20.0,62447.2,48334.2,31342.6,7422.6,0.664331915,0.80557,1.044753333,0.0
9415,81.0,0.0,37.0,6.0,3000.0,0.6577666670000001,1874.16,9999.0,6.0,1797.41,0.0,0.0,0.347885806,1.0,0.0,0.0,0.0,0.0,44.0,44.0,24.0,14.0,9189.82,9189.82,4042.56,1965.3,0.5105455560000001,0.5105455560000001,0.44917333299999995,1.0
7386,1.0,2.0,34.0,83.0,2000.0,0.424335,806.24,982.0,6.0,1297.95,0.0,0.0,0.155754,0.0,0.0,0.0,0.0,0.0,38.0,24.0,16.0,13.0,18604.77,9085.67,3251.67,848.67,0.8456713640000001,0.7571391670000001,0.541945,0.0
6931,13.0,0.0,28.0,19.0,11000.0,0.987272727,9500.0,9999.0,6.0,7027.79,0.0,0.0,0.8433348,0.0,0.0,0.0,0.0,0.0,30.0,28.0,7.0,3.0,90708.0,72708.0,40195.0,10860.0,1.178025974,1.101636364,1.218030303,0.0
3840,51.0,0.0,40.0,7.0,50000.0,0.017159999999999998,45.6,9999.0,6.0,905.06,0.0,0.0,0.09050599999999999,4.0,1.0,0.0,405.0,0.0,4.0,3.0,0.0,0.0,6368.0,5868.0,0.0,0.0,0.019008955,0.020234483,0.0,0.0
3501,102.0,0.0,49.0,14.0,15000.0,0.314378667,3114.1,11.0,6.0,4700.22,1.0,5961.0,0.42729272700000004,0.0,2.0,0.0,1672.91,0.0,21.0,9.0,3.0,1.0,64924.9,26040.8,11563.0,3270.0,0.360693889,0.289342222,0.25695555600000003,0.0
826,93.0,0.0,32.0,9.0,6000.0,0.041721667000000004,7.6,91.0,6.0,1413.1,1.0,2908.0,0.314022222,1.0,1.0,1.0,242.33,500.0,2.0,2.0,0.0,0.0,3069.9,3069.9,0.0,0.0,0.085275,0.085275,0.0,0.0
4365,26.0,2.0,33.0,60.0,72500.0,0.384074345,26453.05,9999.0,6.0,31572.62,0.0,0.0,3.7887144,0.0,0.0,0.0,0.0,0.0,99.0,54.0,38.0,13.0,241635.56,198922.63,111309.03,28022.39,0.277742023,0.457293402,0.511765655,0.0
9243,46.0,2.0,24.0,23.0,12500.0,0.3109584,2407.9,12.0,6.0,2614.24,4.0,2466.5625,1.7428266669999999,0.0,5.0,0.0,988.05,0.0,164.0,155.0,117.0,76.0,15170.02,13107.2,6962.88,2534.63,0.144476381,0.229950877,0.210996364,1.0
1855,18.0,0.0,35.0,54.0,58000.0,0.641598448,31058.13,260.0,6.0,23323.65,0.0,0.0,1.399419,0.0,1.0,0.0,3348.87,0.0,63.0,35.0,20.0,8.0,280203.6,152486.9,94752.5,33693.5,0.40259137899999997,0.43818074700000004,0.544554598,0.0
9065,1.0,0.0,33.0,72.0,155000.0,0.218338452,35835.9,30.0,6.0,41073.43,3.0,18514.86667,2.527595692,3.0,16.0,4.0,13473.46,4500.0,738.0,387.0,187.0,30.0,149506.64,56683.34,14584.4,2185.43,0.085091998,0.060949828,0.031364301000000004,1.0
7293,79.0,0.0,31.0,9.0,2500.0,0.9296399999999999,1334.46,9999.0,6.0,836.32,0.0,0.0,0.065167792,0.0,0.0,0.0,0.0,0.0,49.0,31.0,23.0,9.0,11513.7,7353.7,5573.1,2024.1,0.605984211,0.565669231,0.796157143,0.0
3124,77.0,0.0,46.0,13.0,42500.0,0.141362353,5707.5,9999.0,6.0,8486.46,0.0,0.0,1.0183752000000001,0.0,0.0,0.0,0.0,0.0,34.0,13.0,2.0,0.0,85690.3,58239.8,28000.0,0.0,0.22550078899999998,0.25884355600000003,0.219607843,0.0
9729,135.0,0.0,49.0,66.0,200000.0,0.1210202,23347.06,50.0,6.0,35310.25,1.0,42920.34,2.118615,4.0,14.0,0.0,10948.97,0.0,66.0,42.0,20.0,8.0,191255.0,122034.53,39053.63,14018.63,0.079689583,0.101695442,0.065089383,1.0
7142,34.0,2.0,32.0,7.0,30000.0,0.307178,4559.92,91.0,6.0,10357.21,1.0,27424.05,0.8285768,0.0,1.0,0.0,2285.34,0.0,20.0,20.0,2.0,1.0,84985.3,84985.3,13380.0,6930.0,0.531158125,0.531158125,0.148666667,0.0
309,43.0,0.0,28.0,8.0,28000.0,0.550178571,12164.54,9999.0,6.0,10577.67,0.0,0.0,1.175296667,0.0,0.0,0.0,0.0,0.0,17.0,11.0,6.0,4.0,102828.78,78838.68,39769.0,16695.0,0.45905705399999996,0.469277857,0.473440476,0.0
5573,95.0,0.0,43.0,22.0,91000.0,0.213274066,14795.87,134.0,6.0,16282.61,1.0,13000.0,1.628261,2.0,4.0,0.0,8650.0,0.0,148.0,93.0,57.0,21.0,131598.51,31917.43,22646.36,15554.6,0.12533191400000002,0.058456832,0.08295369999999999,0.0
5119,1.0,2.0,29.0,62.0,34000.0,0.006261765,1355.41,144.0,6.0,2507.17,1.0,1011.81,0.40114720000000004,2.0,4.0,0.0,636.76,0.0,355.0,50.0,29.0,8.0,17697.21,4452.83,1550.1,192.9,0.061448645999999996,0.024200162999999997,0.015197058999999999,0.0
1960,16.0,0.0,46.0,36.0,10500.0,0.14992381,1495.49,9999.0,6.0,541.77,0.0,0.0,0.144472,1.0,0.0,0.0,0.0,0.0,26.0,9.0,6.0,5.0,8110.46,1714.16,859.5,574.2,0.06436873,0.027208889,0.027285714,0.0
124,0.0,2.0,25.0,8.0,2000.0,1.004,1900.0,9999.0,6.0,1717.14,0.0,0.0,0.542254737,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,2.0,17572.0,11972.0,6000.0,2000.0,1.09825,0.9976666670000001,1.0,0.0
9648,102.0,0.0,40.0,75.0,106500.0,0.18858150199999998,14295.6,41.0,6.0,28572.84,2.0,13706.5,3.234661132,4.0,8.0,2.0,6470.5,1916.67,12.0,6.0,4.0,1.0,95144.0,52955.0,32675.0,11000.0,0.074447574,0.082871674,0.10226917099999999,1.0
5560,51.0,0.0,31.0,14.0,30000.0,0.968884333,27549.83,9999.0,6.0,24648.73,0.0,0.0,1.9718984,2.0,0.0,0.0,0.0,0.0,193.0,82.0,44.0,19.0,221194.92,91265.04,86272.91,29066.53,0.650573294,0.5070279999999999,0.958587889,0.0
8656,29.0,0.0,36.0,8.0,20000.0,0.407851,5686.2,74.0,6.0,4514.08,1.0,3795.71,0.6771119999999999,0.0,2.0,2.0,1817.78,1750.0,20.0,13.0,7.0,3.0,48022.94,29057.0,13209.0,5987.0,0.343021,0.242141667,0.22015,1.0
7031,1.0,0.0,29.0,67.0,20500.0,0.032710244,637.03,1067.0,6.0,2463.04,0.0,0.0,0.259267368,0.0,0.0,0.0,0.0,0.0,149.0,98.0,56.0,15.0,25468.61,17295.41,14315.9,690.48,0.12961124699999998,0.16239821599999998,0.232778862,0.0
7408,16.0,0.0,46.0,75.0,49500.0,0.11622767699999999,111.24,29.0,6.0,33655.71,2.0,6422.215,3.180067087,4.0,8.0,13.0,3666.0,33333.33,117.0,16.0,12.0,2.0,51459.92,23347.81,20912.0,368.0,0.109957094,0.09156003900000001,0.140821549,0.0
7763,1.0,0.0,31.0,75.0,14000.0,0.6777142859999999,9014.15,9999.0,6.0,5913.91,0.0,0.0,1.0917987690000002,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1.0,64920.0,37144.0,23476.0,9488.0,0.386428571,0.442190476,0.558952381,0.0
3753,125.0,0.0,35.0,11.0,31000.0,0.96783871,28502.85,9999.0,6.0,13857.57,0.0,0.0,1.6629083999999998,0.0,0.0,0.0,0.0,0.0,22.0,12.0,8.0,5.0,165603.0,97003.0,66003.0,30003.0,0.74261435,0.7132573529999999,0.904150685,0.0
3013,27.0,0.0,34.0,7.0,2000.0,0.310395,124.24,24.0,6.0,765.73,3.0,826.6666667000001,0.229719,2.0,3.0,0.0,206.67,0.0,43.0,43.0,19.0,4.0,3221.39,3221.39,1001.84,130.78,0.268449167,0.268449167,0.166973333,0.0
2815,16.0,2.0,34.0,92.0,13000.0,0.964384615,11823.53,9999.0,6.0,1712.85,0.0,0.0,0.5138550000000001,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,46507.0,12537.0,12537.0,12537.0,0.298121795,0.160730769,0.321461538,0.0
7181,27.0,0.0,33.0,15.0,4000.0,0.2905025,275.97,30.0,6.0,1413.4,4.0,1035.0,0.08926736800000001,1.0,6.0,0.0,723.58,0.0,13.0,8.0,5.0,3.0,9149.2,4390.5,2290.5,282.5,0.25414444399999997,0.1829375,0.190875,0.0
4128,139.0,0.0,34.0,8.0,20000.0,0.251321,4242.7,30.0,6.0,6366.57,1.0,13450.1,0.9549854999999999,1.0,1.0,0.0,1120.84,0.0,12.0,10.0,5.0,2.0,56609.0,43840.0,18608.0,4458.0,0.35380625,0.365333333,0.310133333,0.0
2399,46.0,0.0,45.0,84.0,26000.0,0.12293730800000001,12286.68,193.0,6.0,8886.92,0.0,0.0,1.384974545,4.0,1.0,0.0,1666.67,0.0,82.0,29.0,17.0,8.0,32798.28,14420.21,9353.77,1517.7,0.10512269199999999,0.092437244,0.119920128,0.0
4891,23.0,0.0,36.0,76.0,200000.0,0.2156652,130654.88,181.0,6.0,99727.19,0.0,0.0,7.47953925,5.0,5.0,0.0,16895.71,0.0,18.0,10.0,6.0,3.0,328769.0,163944.0,76607.0,28080.0,0.138138235,0.13662,0.127678333,0.0
4071,109.0,2.0,26.0,7.0,2000.0,0.0,720.62,9999.0,3.0,885.18,0.0,0.0,0.186353684,1.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,967.9,967.9,967.9,0.0,0.161316667,0.161316667,0.161316667,0.0
8029,77.0,0.0,50.0,15.0,30000.0,0.126322333,1649.6,60.0,6.0,3800.85,1.0,526.7,0.5701275,3.0,17.0,2.0,3062.64,3750.0,179.0,78.0,39.0,22.0,82149.2,14305.71,3786.92,1954.5,0.228192222,0.079476167,0.042076889000000006,1.0
5552,25.0,2.0,24.0,8.0,15000.0,0.29121199999999997,1902.85,41.0,6.0,8330.65,1.0,14191.1,0.666452,2.0,1.0,0.0,1182.59,0.0,13.0,13.0,5.0,1.0,53135.0,53135.0,16971.0,2003.0,0.44279166700000006,0.590388889,0.37713333299999996,0.0
976,11.0,0.0,36.0,5.0,10000.0,0.995605,9457.53,9999.0,3.0,9385.06,0.0,0.0,0.7508048,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,19.0,28196.41,28196.41,28196.41,9956.05,0.939880333,0.939880333,0.939880333,0.0
7291,77.0,0.0,55.0,18.0,4500.0,0.363784444,975.98,60.0,6.0,1385.99,2.0,1579.915,0.1108792,0.0,4.0,0.0,555.44,0.0,68.0,26.0,16.0,4.0,11110.43,6470.07,2251.6,1017.1,0.20574870399999998,0.239632222,0.166785185,0.0
9932,115.0,0.0,30.0,6.0,30000.0,0.035266667,1005.1,9999.0,5.0,355.2,0.0,0.0,0.026639999999999997,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,1.0,1782.5,1782.5,1522.0,1058.0,0.013711538,0.013711538,0.016911111,1.0
7791,120.0,0.0,52.0,1.0,20000.0,0.135127,30.78,9999.0,1.0,2827.41,0.0,0.0,0.5654819999999999,0.0,2.0,0.0,1334.17,0.0,3.0,3.0,3.0,3.0,16044.2,16044.2,16044.2,16044.2,0.8022100000000001,0.8022100000000001,0.8022100000000001,0.0
607,110.0,0.0,42.0,1.0,8000.0,0.607205,4371.88,9999.0,1.0,4857.64,0.0,0.0,0.1943056,0.0,1.0,0.0,316.67,0.0,20.0,20.0,20.0,20.0,4857.64,4857.64,4857.64,4857.64,0.607205,0.607205,0.607205,0.0
5935,26.0,0.0,40.0,15.0,16000.0,0.020105625,0.0,9999.0,6.0,1221.29,0.0,0.0,0.122129,5.0,0.0,3.0,0.0,5750.0,1.0,0.0,0.0,0.0,36.3,0.0,0.0,0.0,0.00020625,0.0,0.0,0.0
4613,135.0,0.0,26.0,15.0,10500.0,0.029504762,294.31,9999.0,6.0,4009.26,0.0,0.0,1.093434545,0.0,0.0,1.0,0.0,1750.0,47.0,33.0,28.0,7.0,36909.41,26047.41,15947.41,301.8,0.405597912,0.510733529,0.559558246,0.0
2056,60.0,0.0,28.0,14.0,52000.0,0.965282115,46101.6,9999.0,6.0,16959.43,0.0,0.0,1.0825168090000001,3.0,1.0,0.0,1666.67,0.0,33.0,32.0,4.0,2.0,127678.0,107678.0,85800.0,48500.0,0.275168103,0.38183687899999996,0.55,0.0
9369,81.0,0.0,41.0,4.0,23000.0,0.044669565,672.66,9999.0,1.0,1027.4,0.0,0.0,0.162221053,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,747.4,747.4,747.4,747.4,0.032495652,0.032495652,0.032495652,1.0
7381,78.0,0.0,31.0,23.0,2000.0,1.01,1900.0,9999.0,6.0,1848.46,0.0,0.0,0.277269,0.0,0.0,2.0,0.0,333.33,37.0,18.0,9.0,3.0,24011.87,12000.0,6000.0,2000.0,1.000494583,1.0,1.0,0.0
9042,38.0,0.0,41.0,4.0,35000.0,0.520949143,16771.15,9999.0,3.0,15555.53,0.0,0.0,0.594478854,0.0,0.0,0.0,0.0,0.0,265.0,265.0,265.0,98.0,49240.26,49240.26,49240.26,18777.22,0.579297176,0.579297176,0.579297176,1.0
2891,16.0,0.0,38.0,56.0,100000.0,0.9998,94981.0,9999.0,6.0,56642.29,0.0,0.0,4.24817175,0.0,0.0,0.0,0.0,0.0,29.0,8.0,5.0,2.0,899143.14,396496.0,248846.0,99980.0,0.74928595,0.660826667,0.8294866670000001,0.0
3701,111.0,0.0,39.0,69.0,48500.0,0.27550618600000004,7579.33,30.0,6.0,18176.98,4.0,14730.015,2.117706408,2.0,6.0,0.0,6820.29,0.0,7.0,7.0,3.0,1.0,36586.0,36586.0,28400.0,8000.0,0.06286254299999999,0.12572508599999999,0.195189003,0.0
5728,49.0,0.0,29.0,23.0,50000.0,1.0,42749.66,9999.0,6.0,15554.61,0.0,0.0,1.555461,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,1.0,154909.0,119909.0,75000.0,50000.0,0.44259714299999997,0.399696667,0.5,0.0
3143,1.0,0.0,40.0,77.0,28500.0,0.101754386,27075.0,2172.0,6.0,26319.81,0.0,0.0,3.359975745,6.0,0.0,0.0,0.0,0.0,40.0,28.0,7.0,1.0,10246.88,9139.71,6477.5,2900.0,0.029961637000000003,0.053448595999999994,0.07576023400000001,0.0
7936,1.0,2.0,35.0,96.0,12000.0,0.999558333,11394.83,9999.0,6.0,9938.8,0.0,0.0,1.9877599999999997,5.0,0.0,0.0,0.0,0.0,66.0,46.0,35.0,19.0,26037.56,17562.11,13420.73,11994.7,0.182080839,0.24391819399999998,0.372798056,0.0
3779,84.0,0.0,36.0,81.0,34000.0,0.36132058799999994,11580.66,9999.0,6.0,11774.88,0.0,0.0,0.851196145,0.0,0.0,0.0,0.0,0.0,123.0,76.0,46.0,16.0,188827.58,83277.01,43897.44,12284.9,0.462812696,0.40822063700000005,0.430367059,0.0
3171,62.0,0.0,44.0,62.0,28000.0,0.09398857099999999,0.0,60.0,6.0,4476.37,1.0,21751.31,0.21486576,5.0,2.0,0.0,2631.68,0.0,1.0,1.0,1.0,0.0,22000.0,22000.0,22000.0,0.0,0.06547619,0.130952381,0.261904762,0.0
1431,16.0,2.0,31.0,93.0,136000.0,0.998411765,128994.8,345.0,6.0,114894.02,0.0,0.0,9.1915216,0.0,1.0,0.0,6333.27,0.0,45.0,32.0,15.0,5.0,1049341.2,793441.2,393211.0,135784.0,0.690356053,0.9723544120000001,0.963752451,0.0
3099,46.0,0.0,39.0,6.0,50000.0,0.20591420000000002,9780.92,9999.0,5.0,10067.3,0.0,0.0,1.00673,0.0,0.0,0.0,0.0,0.0,14.0,14.0,11.0,4.0,50304.51,50304.51,40304.51,10287.71,0.20121804,0.20121804,0.268696733,0.0
1735,0.0,2.0,24.0,11.0,28000.0,1.076011786,26600.0,303.0,6.0,14942.67,0.0,0.0,0.8965601999999999,1.0,1.0,2.0,797.25,5833.33,94.0,80.0,44.0,3.0,89757.21,78814.36,61167.21,19772.6,0.316046514,0.469133095,0.728181071,0.0
7748,5.0,2.0,39.0,8.0,8000.0,0.7759999999999999,7499.57,9999.0,6.0,6016.27,0.0,0.0,0.8912992590000001,0.0,0.0,0.0,0.0,0.0,64.0,54.0,31.0,3.0,44458.23,40233.24,21994.39,6200.0,0.766521207,0.874635652,0.9164329170000001,0.0
7691,9.0,2.0,28.0,3.0,8000.0,0.6305,4791.8,9999.0,3.0,5929.0,0.0,0.0,0.35574,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,17771.0,17771.0,17771.0,5036.0,0.740458333,0.740458333,0.740458333,0.0
8242,41.0,0.0,50.0,12.0,50000.0,0.60016,28505.7,9999.0,6.0,4287.71,0.0,0.0,0.2572626,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,35544.0,30000.0,30000.0,30000.0,0.064625455,0.1,0.2,1.0
6458,0.0,2.0,28.0,15.0,60000.0,0.12185916699999999,6945.97,9999.0,6.0,14810.76,0.0,0.0,2.962152,0.0,0.0,0.0,0.0,0.0,193.0,129.0,80.0,28.0,217853.94,103867.29,39076.18,7303.55,0.330081727,0.28852025,0.21708988899999998,0.0
6326,105.0,0.0,44.0,1.0,15000.0,0.1392,1879.19,9999.0,1.0,2087.99,0.0,0.0,0.46399777799999997,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2088.0,2088.0,2088.0,2088.0,0.1392,0.1392,0.1392,0.0
2401,35.0,2.0,28.0,8.0,50000.0,0.1297788,6164.49,9999.0,6.0,7964.48,0.0,0.0,1.194672,0.0,0.0,0.0,0.0,0.0,564.0,469.0,235.0,74.0,65309.37,57011.55,23239.68,6492.94,0.16963472699999999,0.193259492,0.15493120000000002,0.0
6287,23.0,0.0,28.0,4.0,30000.0,0.313357333,8930.68,9999.0,3.0,3708.86,0.0,0.0,0.22253160000000002,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,6.0,18484.99,18484.99,18484.99,16602.72,0.264071286,0.264071286,0.264071286,0.0
8114,115.0,0.0,45.0,6.0,20000.0,0.4371445,3320.64,30.0,6.0,8472.11,2.0,14195.67,0.847211,2.0,2.0,0.0,2365.95,0.0,5.0,5.0,3.0,1.0,54991.0,54991.0,26491.0,3991.0,0.45825833299999996,0.45825833299999996,0.44151666700000003,1.0
8646,34.0,2.0,32.0,92.0,9500.0,0.822508421,6837.15,272.0,6.0,7961.21,0.0,0.0,1.592242,0.0,2.0,0.0,377.57,0.0,96.0,65.0,42.0,25.0,43113.55,32188.63,18626.03,7197.0,0.378189035,0.564712807,0.653544912,1.0
3426,46.0,0.0,33.0,22.0,66000.0,0.12657833300000002,4669.39,80.0,6.0,8462.19,2.0,12402.4,0.700319172,3.0,6.0,0.0,7329.07,0.0,40.0,5.0,3.0,3.0,82444.6,55179.0,30310.0,30310.0,0.108195013,0.139340909,0.153080808,0.0
5705,115.0,2.0,27.0,21.0,5000.0,0.719376,3417.04,9999.0,6.0,2652.28,0.0,0.0,1.768186667,0.0,0.0,0.0,0.0,0.0,48.0,34.0,12.0,7.0,24426.2,18577.08,8437.42,3596.88,0.5428044439999999,0.619236,0.5624946670000001,0.0
3365,92.0,0.0,36.0,18.0,21000.0,0.752938571,14971.64,9999.0,6.0,10831.48,0.0,0.0,0.43325920000000007,0.0,0.0,0.0,0.0,0.0,53.0,27.0,11.0,7.0,103439.62,75880.04,46390.31,15811.71,0.41047468299999995,0.60222254,0.736354127,0.0
4220,38.0,0.0,43.0,10.0,5500.0,0.610545455,3174.9,9999.0,6.0,2523.57,0.0,0.0,0.149176552,0.0,0.0,0.0,0.0,0.0,25.0,18.0,9.0,2.0,32660.0,17895.0,8293.0,3350.0,0.628076923,0.5422727270000001,0.502606061,0.0
3572,85.0,0.0,39.0,102.0,64000.0,0.73384375,37223.84,118.0,6.0,31871.94,1.0,46692.67,3.9839925000000003,0.0,15.0,1.0,8493.5,5000.0,507.0,243.0,87.0,27.0,336827.44,162797.76,76823.42,39175.89,0.438577396,0.42395249999999995,0.40012197899999996,0.0
