city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,target
116,0,37,15,45000,0.026620222,1138.01,9999,4,299.48,0,0,0.0239584,0,0,0,0,0,9,9,9,8,2221.36,2221.36,2221.36,2141.36,0.024681778,0.024681778,0.024681778,0
62,0,42,58,110500,0.202519186,21258.76,9999,6,5038.97,0,0,0.12597425,0,0,0,0,0,221,196,94,39,40739.07,36162.06,29030.28,22378.37,0.052668481,0.054543077,0.087572489,0
46,0,35,77,30000,0.304841333,5580.99,80,6,10254.15,1,16996.96,0.5127075,1,2,0,3260.64,0,67,39,31,21,143345.69,40170.01,10427.01,6249.1,0.398182472,0.223166722,0.115855667,1
1,2,26,2,45000,0.219236667,8547.45,9999,2,7757.29,0,0,0.522963371,0,1,0,708.33,0,149,149,149,94,23991.34,23991.34,23991.34,17825.32,0.266570444,0.266570444,0.266570444,0
1,2,24,10,4000,0.12984,136.48,14,6,423.66,1,2242.33,0.083342951,1,1,0,186.86,0,19,9,9,1,8538.76,2585.61,2585.61,137.64,0.304955714,0.117527727,0.2154675,0
135,0,34,55,127000,0.046403071,2459.09,30,6,4227.07,5,1099.294,0.517600408,1,25,0,2744.69,0,156,62,40,6,38912.46,16388.9,8277.84,3288.52,0.030932003,0.021507743,0.021726614,1
28,0,27,9,8000,0.103125,4584.86,9999,6,3352.98,0,0,0.502947,0,0,0,0,0,16,11,5,2,8879.6,4714.6,2270,825,0.134539394,0.098220833,0.094583333,0
62,0,41,14,8500,0.837704706,6597.16,194,6,1694.23,0,0,0.134640795,2,1,0,175.49,0,5,2,1,1,19471.4,13328,6937,6937,0.252875325,0.296177778,0.272039216,1
47,0,38,15,30000,0.623495,14481.9,40,6,12488.99,2,10123.295,0.9991192,2,5,0,3231.61,0,58,25,14,5,141841.52,71760.75,27676.35,15217,0.405261486,0.398670833,0.307515,0
2,1,31,10,9000,0.19354,818.72,28,6,717.02,1,1345.38,0.0860424,0,5,0,880.05,0,62,33,17,9,19879.4,12118.7,6189.37,853.81,0.254864103,0.22442037,0.229235926,0
121,2,27,8,4000,0.2125225,807.59,9999,6,799.49,0,0,0.174434182,0,0,0,0,0,116,100,57,18,7579.76,6565.36,3700.71,886.99,0.344534545,0.364742222,0.3083925,0
85,0,35,65,184000,1,174632.1,211,6,143647.02,0,0,5.7458808,1,11,0,22974.3,0,75,48,37,15,1002154.43,725073.62,396133.62,184000,0.453874289,0.656769583,0.71763337,1
117,0,46,18,23000,0.149217391,3260.4,9999,5,2786.34,0,0,0.3343608,1,0,0,0,0,4,4,4,3,3908,3908,3908,3432,0.084956522,0.084956522,0.084956522,0
135,0,40,55,200000,0.21044975,22623.27,60,6,43461.53,3,31540.85667,1.869313118,3,6,1,17883.55,5833.33,72,65,17,8,326512.52,200434.01,45387,24206.4,0.136046883,0.167028342,0.075645,1
9,2,38,47,17000,0.007879412,10957.25,1025,6,11637,0,0,2.053588235,3,0,0,0,0,54,9,5,1,15224.59,1650.21,470.36,133.95,0.074630343,0.016178529,0.009222745,0
55,0,51,9,2000,0.99,1880.63,9999,6,859.06,0,0,0.1030872,0,0,0,0,0,7,4,3,1,13801,7883,5895,1980,0.766722222,0.656916667,0.9825,0
132,0,24,15,2000,0.51055,1853.8,395,6,1522.52,0,0,0.372862041,2,0,0,0,0,51,25,12,4,3036.19,1961.26,1670.94,1013.1,0.126507917,0.163438333,0.27849,0
84,0,35,14,50000,0.0251402,0,289,6,10432.86,0,0,0.797416051,2,1,4,477.57,22333.33,4,2,0,0,36296.8,20191.8,0,0,0.061003025,0.067306,0,0
35,0,55,18,65000,0.014537846,26.41,259,6,8384.41,0,0,0.260655233,6,1,0,1833.93,0,1,0,0,0,22000,0,0,0,0.02875817,0,0,0
131,0,48,13,2000,0.91885,1729.66,30,6,964.41,3,671.4633333,0.096441,1,5,0,295.59,0,20,11,4,2,8580.9,4208.97,2199.99,79.99,0.3575375,0.3507475,0.366665,0
2,0,32,2,2000,1,1800,9999,1,2000,0,0,0.6,0,0,0,0,0,2,2,2,2,2000,2000,2000,2000,1,1,1,0
38,0,31,5,3000,0,2112.98,9999,5,2617.99,0,0,0.448798286,2,0,0,0,0,2,2,0,0,2992.66,2992.66,0,0,0.199510667,0.199510667,0,0
64,2,23,15,15500,0.207240645,3051.62,9999,6,2429.94,0,0,0.2915928,0,0,0,0,0,450,212,96,50,34100.56,18638.1,11788.35,4017.23,0.188400884,0.200409677,0.253512903,0
124,2,30,4,8000,1,7600,9999,3,8000,0,0,0.354243542,0,0,0,0,0,3,3,3,1,24000,24000,24000,8000,1,1,1,0
131,0,43,18,5500,0.92336,4815.06,149,6,2859.14,1,5174.42,0.326758857,3,1,0,431.2,0,56,16,7,4,40713.05,20043.69,10092.86,5070.48,0.662000813,0.607384545,0.611688485,1
45,2,22,2,5000,0.68354,3246.81,9999,2,1741.85,0,0,0.331780952,1,0,0,0,0,12,12,12,12,3417.7,3417.7,3417.7,3417.7,0.34177,0.34177,0.34177,0
0,0,27,10,35000,0.714207429,23665.64,9999,6,14159.87,0,0,2.2655792,0,0,0,0,0,91,61,31,8,136928.29,102094.31,53674.74,24999.26,0.553245616,0.544502987,0.550510154,0
74,0,29,5,20000,0.768136,14593.71,9999,5,18275.59,0,0,2.7413385,0,0,2,0,833.33,49,49,21,11,88250.99,88250.99,54080.81,15354.72,0.8825099,0.8825099,0.901346833,0
90,2,23,8,9000,0.853111111,7294.1,9999,6,5683.91,0,0,1.136782,1,0,2,0,750,16,16,12,3,31955.91,31955.91,23896.91,7678,0.591776111,0.665748125,0.885070741,0
17,0,39,14,35000,0.572914286,19049.4,9999,6,8161.86,0,0,0.593589818,0,0,0,0,0,14,8,7,4,103885,57085,39890,20044,0.247345238,0.271833333,0.379904762,0
139,1,31,7,2000,0.224725,1348.48,9999,6,1685.42,0,0,0.2696672,3,0,0,0,0,6,6,2,1,985,985,30,15,0.082083333,0.082083333,0.005,0
1,0,53,98,7000,0.282974286,0,9999,6,8495.14,0,0,1.699028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2,37,3,45000,0.079938,124.76,9999,3,2340.18,0,0,0.702054,2,0,2,0,1250,6,6,6,6,131.33,131.33,131.33,131.33,0.000972815,0.000972815,0.000972815,0
115,0,32,23,5000,0.494404,2186.24,275,6,1660.38,0,0,0.27673,3,1,0,340.88,0,24,16,14,13,7754.58,5206.58,4401.58,2301.58,0.129243,0.173552667,0.293438667,0
86,0,34,15,5500,0.107929091,571.23,60,6,428.64,1,768.97,0.082962581,4,2,0,247.41,0,28,25,25,7,4036.77,1606.8,1606.8,436.2,0.070820526,0.048690909,0.097381818,1
121,0,40,12,39000,0.18704359,5499.3,30,6,6820.12,1,8818.9,0.8184144,0,5,0,1698.5,0,125,60,23,8,90498.88,41812.05,19323.94,5768.94,0.247264699,0.193574306,0.16516188,1
102,0,41,92,77000,0.402407922,28858.19,9999,6,30819.12,0,0,5.870308571,0,0,0,0,0,413,226,103,30,478033.51,216687.47,114143.65,31396.91,0.517352284,0.469020498,0.494128355,0
35,0,28,14,21000,0.12099,1546.31,9999,6,7840.84,0,0,1.517581935,0,12,3,1511.16,5333.33,190,128,35,8,49145.86,43470.62,13832.78,1747.7,0.199779919,0.345004921,0.219567937,0
16,0,41,21,18000,0.209968333,3184.75,119,6,3004.7,2,3610.97,0.655570909,0,6,5,1378.49,2250,565,259,66,53,32375.81,14450.27,5408.47,3400.11,0.154170524,0.133798796,0.100156852,1
88,0,28,17,2000,0,0,463,6,8832.81,0,0,0.815336308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,40,23,5000,1.501222,1132.19,30,6,1996.81,1,691.83,0.126781587,1,8,5,769.39,1166.67,81,40,16,6,51785.81,23121.45,8507.57,7013.76,0.863096833,0.770715,0.567171333,1
16,0,29,23,3000,0.49312,1405.39,9999,6,631.92,0,0,0.063192,0,0,0,0,0,97,14,12,7,13561.81,5456.37,5212.07,1479.36,0.33904525,0.303131667,0.579118889,0
52,2,25,10,8000,0.179055,1431.07,96,6,3229.31,1,7182.21,0.993633846,4,1,0,598.52,0,57,18,4,0,8118.85,861.07,43.87,0,0.101485625,0.017938958,0.001827917,0
34,0,32,98,46000,0.561449348,24535.34,99,6,22841.14,1,22000,1.09637472,1,2,0,4333.33,0,58,42,30,20,252237.35,121605.23,37773.97,25806.67,0.502464841,0.440598659,0.27372442,0
102,0,38,2,50000,0.88,39600,9999,1,44000,0,0,3.180722892,0,0,0,0,0,2,2,2,2,44000,44000,44000,44000,0.88,0.88,0.88,0
121,0,26,19,33500,0.046018209,1398.48,395,6,8672.81,0,0,3.588748966,0,5,0,2150.92,0,91,52,26,5,223851.75,132906.86,58937.68,1486.61,0.669213004,0.744576246,0.586444577,0
135,0,44,12,60000,0.365652833,19907.66,9999,6,16947.47,0,0,2.5421205,0,2,0,983.75,0,104,54,47,16,265860.07,124011.32,66137.22,20955.43,0.450610288,0.364739176,0.367429,0
63,0,37,4,15000,0.7992,11388.6,9999,4,9243.78,0,0,1.386567,0,0,0,0,0,15,15,14,1,36971.1,36971.1,36965.5,11980,0.616185,0.616185,0.821455556,0
17,2,33,89,84000,0.006795119,8212.4,9999,6,10096.39,0,0,1.730809714,5,0,0,0,0,31,8,7,4,16153.04,1409.79,1395.79,570.79,0.016601274,0.002797202,0.005538849,0
104,0,53,7,10000,0.248291,1069.41,30,6,1757.29,4,1007.265,0.0702916,2,5,0,1126,0,16,9,6,2,23566,13584,11483,1245,0.336657143,0.2264,0.382766667,1
94,0,29,8,20000,0.9545,18135.5,9999,6,15272.29,0,0,1.8326748,0,0,0,0,0,9,9,4,2,91633.75,91633.75,57238,19090,0.763614583,0.763614583,0.953966667,0
104,0,34,15,7500,0.776650667,5160.47,60,6,4998.66,1,1367.46,0.499866,2,2,2,519.44,1083.33,80,34,26,11,25865.89,16731.23,10316.23,5424.08,0.287398778,0.371805111,0.458499111,1
5,2,27,15,2000,0.204,1751.18,9999,6,1710.85,0,0,0.175471795,2,0,0,0,0,8,3,1,0,807.84,304,81,0,0.03366,0.025333333,0.0135,0
47,1,28,7,2000,0.799,1485.06,9999,6,1439.68,0,0,0.233461622,0,0,0,0,0,207,123,7,1,10867.21,10136.03,5240.16,1598,0.776229286,0.844669167,0.87336,0
135,2,21,12,27000,0.996592593,25562.22,9999,6,11331.78,0,0,1.699767,1,4,0,1978.97,0,14,9,3,2,74500,63800,34500,26900,0.318376068,0.408974359,0.425925926,1
17,0,26,69,2000,0.208,1400.9,167,6,1401.29,0,0,0.124559111,2,1,1,75,83.33,12,9,3,1,3696.65,2796.65,1567,341,0.264046429,0.233054167,0.261166667,0
136,0,38,9,15000,0.610133333,8694.4,9999,6,4804.29,0,0,1.558148108,0,0,0,0,0,31,17,7,3,53992,33732,14972,9152,0.399940741,0.3748,0.332711111,0
21,0,31,19,20000,0.64455,9586.45,9999,6,12741.14,0,0,0.7644684,0,0,0,0,0,28,13,8,2,174228.42,101232,49691,12891,0.72595175,0.8436,0.828183333,0
46,2,28,16,24000,0.077316667,1762.82,9999,5,1845.07,0,0,0.283856923,1,0,0,0,0,50,50,27,4,11600.43,11600.43,10459.69,1855.6,0.120837813,0.120837813,0.145273472,0
0,0,30,9,17500,0.000457143,11077.03,9999,6,5256.33,0,0,0.7884495,1,0,0,0,0,31,31,18,0,16437.66,16437.66,13191.24,0,0.168591385,0.168591385,0.266489697,0
70,2,27,5,8000,0.096895,7.37,9999,5,736.57,0,0,0.0589256,0,1,0,316.67,0,4,4,3,1,5701.82,5701.82,5533.82,133.82,0.167700588,0.167700588,0.251537273,0
84,1,29,3,6000,1.011953333,5700,9999,3,5892.31,0,0,0.505055143,0,0,0,0,0,33,33,33,15,17481.34,17481.34,17481.34,5863.72,0.971185556,0.971185556,0.971185556,0
3,2,23,3,6000,1.366,3382,9999,3,2781.1,0,0,0.412014815,0,0,0,0,0,10,10,10,3,12929.3,12929.3,12929.3,8196,0.718294444,0.718294444,0.718294444,1
17,2,33,55,10500,0.675635238,5756.41,47,6,2626.32,1,3102.51,0.87544,2,1,0,258.54,0,17,7,3,1,21098.4,16261.4,9325.8,6060,0.184265502,0.25811746,0.296057143,0
23,0,27,21,2000,0.4446,1172.82,364,6,900.33,0,0,0.60022,0,1,0,47.03,0,13,5,4,1,8610,7330,6990,790,0.35875,0.610833333,1.165,0
84,0,31,2,8000,16.9792425,0,9999,2,4645.84,0,0,0.2787504,0,0,2,0,666.67,32,32,32,30,142460.99,142460.99,142460.99,134460.99,8.903811875,8.903811875,8.903811875,0
16,0,30,13,25000,0.5270468,10636.57,30,6,5829.84,3,5655.236667,0.6995808,3,7,0,2615.3,0,160,103,22,7,53224.56,31426.85,20594,11287.9,0.206296744,0.209512333,0.274586667,1
0,2,23,8,50000,0.4639626,4311.12,30,6,11740.07,1,15270,0.9392056,0,11,1,2801.17,2083.33,73,49,7,1,131689.14,103855.9,51457,18400,0.32922285,0.346186333,0.343046667,1
20,0,44,5,20000,1.0001,18811.9,9999,5,19896.4,0,0,1.193784,0,0,0,0,0,5,5,3,1,99702,99702,59702,20002,0.99702,0.99702,0.995033333,1
121,0,64,54,370000,0.025193622,8855.56,9999,6,24952.89,0,0,0.20232073,0,0,0,0,0,34,23,4,3,267490.91,140797.02,4173.48,1121.48,0.0602457,0.063422081,0.003759892,0
118,2,23,22,12000,0.3592775,3751.16,16,6,2992.47,4,2382.435,0.466358961,0,8,0,1371.21,0,309,164,83,24,22965.5,14095.14,7419.93,3953.59,0.159482639,0.195765833,0.206109167,1
2,1,33,15,15000,0.075435333,5042.75,222,6,4570.71,0,0,0.308137753,2,1,0,976.67,0,44,34,15,5,24200.57,11028.37,7417.2,635.2,0.134447611,0.122537444,0.164826667,0
62,0,41,85,17500,0.990984,16447.65,941,6,13790.56,0,0,2.2064896,0,1,0,1007.98,0,49,41,23,10,187198.52,119245.52,50357.92,17198.12,0.891421524,1.135671619,0.959198476,0
95,1,35,15,49000,0.467314898,19536.84,9999,6,9428.72,0,0,1.1314464,1,1,0,2916.67,0,187,112,87,6,123263.53,47746.01,41139.11,20537.1,0.261151547,0.174255511,0.279857891,1
36,0,34,62,200000,0.66533605,97685.31,162,6,73352.1,0,0,1.165861192,1,7,0,18392.96,0,132,66,40,14,1095103.35,384869.72,256594.47,102904.24,0.456293063,0.320724767,0.42765745,0
99,0,42,15,30000,0.281924333,6163.99,9999,6,6861.64,0,0,0.904831648,5,11,2,5208.33,2000,33,25,7,3,65944.47,29941.27,29135.25,16500,0.183179083,0.166340389,0.323725,0
132,0,26,10,2000,0.527215,852.95,181,6,574.34,0,0,0.074108387,1,1,0,156.43,0,47,9,5,2,11569.58,2975,2225,890,0.578479,0.247916667,0.370833333,1
85,2,27,55,22000,0.634718636,12595,1065,6,11809.62,0,0,0.9447696,0,0,0,0,0,21,11,5,2,121165.8,72830,38970,13320,0.458961364,0.551742424,0.590454545,0
38,0,37,19,14000,0.418232857,5513.8,9999,6,2846.59,0,0,0.7116475,4,1,0,843.33,0,6,3,2,2,39400,15880,5780,5780,0.23452381,0.189047619,0.137619048,1
110,0,47,34,10000,0.971428,9228.57,9999,6,5645.09,0,0,0.9032144,0,0,0,0,0,42,23,20,8,80428.29,39528.98,19611.68,9714.28,0.67023575,0.658816333,0.653722667,0
121,0,29,57,26000,0.019434615,480.03,9999,6,10927.16,0,0,1.192053818,0,0,0,0,0,36,23,13,6,216115.62,76616.62,1616.62,505.3,0.692678269,0.491132179,0.020725897,0
135,0,40,7,30000,0.025486,134.73,9999,6,17891.03,0,0,1.4312824,0,11,2,2392.5,1750,53,49,32,12,166812.36,148342.36,87522,29405,0.926735333,0.92713975,0.972466667,0
46,2,35,73,11000,0.000363636,9232.49,9999,6,8892.41,0,0,2.013375849,6,0,0,0,0,5,2,1,1,1077.4,904,4,4,0.008162121,0.01369697,0.000121212,0
46,2,27,15,55000,0.803428727,38436.67,303,6,18390.54,0,0,0.7356216,0,1,2,3703.12,6666.67,302,172,74,31,251723.63,122937.43,113158.57,40533.46,0.434006259,0.396572355,0.685809515,0
125,0,26,23,21000,0.271278095,5387.76,9999,6,3488.88,0,0,1.395552,0,0,0,0,0,47,38,17,6,101559.37,35879.37,19853.77,5696.84,0.403013373,0.284756905,0.315139206,0
38,0,49,7,20000,0.534751,8652.29,41,6,8027.38,3,2983.843333,0.693011223,1,4,3,1061.63,2750,121,121,74,57,19136.73,19136.73,5680.57,3984.63,0.136690929,0.15947275,0.094676167,0
131,0,38,3,5500,0.907636364,4322.5,9999,3,2037.33,0,0,0.359528824,0,0,0,0,0,3,3,3,1,6554,6554,6554,5000,0.397212121,0.397212121,0.397212121,0
54,0,29,3,20000,0.36795,6991.05,9999,3,4318.33,0,0,0.3454664,0,0,0,0,0,24,24,24,3,12729,12729,12729,7351,0.21215,0.21215,0.21215,0
131,0,35,63,10000,0,41.97,9999,6,15006.29,0,0,3.6015096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,37,14,32000,0.61571875,18717.85,150,6,16128.26,1,16698,1.9353912,3,2,3,2724.83,4833.33,56,9,4,2,63141.23,36446,19733,19703,0.235601604,0.256661972,0.259644737,0
131,0,38,15,37000,0.35336027,11713.46,9999,5,5973.72,0,0,1.024066286,1,0,1,0,1250,178,178,166,66,27342.55,27342.55,25603.16,12479.68,0.210327308,0.210327308,0.258617778,1
49,0,39,54,200000,0.10407295,14878.85,9999,6,11417.18,0,0,0.608916267,0,0,0,0,0,173,103,72,29,196391.72,90379.85,55011.54,20819.59,0.081829883,0.075316542,0.0916859,0
73,0,31,19,18000,0.767055556,13116.65,9999,6,11201.71,0,0,2.6884104,0,0,0,0,0,20,19,13,6,86418,78358,32340,13780,0.685857143,0.725537037,0.598888889,0
132,0,31,19,50500,0.329802376,15040.52,100,6,13590.04,1,22530,2.329721143,3,4,1,3346.64,1083.33,30,12,7,4,64812.02,46301.6,23435.9,15890,0.114508869,0.152810561,0.154692409,0
46,1,42,10,30000,0.214311333,2554.11,17,6,6454.91,2,6949.985,0.679464211,2,4,0,3615.32,0,39,16,10,1,71068.28,27196.21,13715.01,3122,0.263215852,0.151090056,0.152389,0
1,0,46,57,4000,1.94915,3691.72,975,6,2326.52,0,0,0.450294194,0,0,0,0,0,40,22,7,4,39612.35,24225.45,15415.45,7796.6,0.825257292,1.00939375,1.284620833,0
46,2,21,5,6000,0.180596667,2047.61,39,5,2341.28,2,2385.515,0.2809536,2,2,0,397.59,0,69,69,36,3,7200.92,7200.92,2356.59,658,0.240030667,0.240030667,0.130921667,0
57,0,23,15,45000,0.630177778,26947.32,9999,6,11986.57,0,0,4.794628,0,0,0,0,0,9,6,3,2,103869.96,83850,58850,28350,0.192351778,0.310555556,0.435925926,0
34,2,30,9,12000,0.9,10260,9999,6,3543.7,0,0,0.35437,0,0,0,0,0,11,7,4,2,33005.89,24805.89,17465.89,10800,0.446025541,0.442962321,0.545809062,0
135,2,29,15,20000,0.887235,15970.23,9999,1,17744.7,0,0,2.661705,0,0,0,0,0,6,6,6,6,17744.7,17744.7,17744.7,17744.7,0.887235,0.887235,0.887235,1
100,0,41,21,12000,0.401223333,1632.82,30,6,8715.13,4,2259.445,0.933763929,0,8,2,1329.91,500,16,6,3,1,48029,15150,5780,3000,0.333534722,0.210416667,0.160555556,1
131,0,34,80,131000,0.242846565,30222.25,9999,6,7084.77,0,0,0.34006896,0,0,0,0,0,70,33,11,3,66551.35,49593.4,40082.12,31812.9,0.038918918,0.063095929,0.101990127,0
16,2,21,2,15000,0.348894667,3104.31,28,2,3960.94,1,2597.95,0.579649756,0,3,0,732.16,0,33,33,33,22,12555.05,12555.05,12555.05,6957.1,0.418501667,0.418501667,0.418501667,0
78,0,43,66,8000,0.9875,7504.34,9999,6,6822.68,0,0,1.670860408,0,0,0,0,0,29,17,9,4,95605.7,47761.7,23809.8,7900,0.995892708,0.995035417,0.992075,0
88,0,33,19,18000,0.967777778,16549,9999,6,8060.47,0,0,0.806047,2,0,0,0,0,38,6,2,1,81420.41,42104.52,27845.52,17420,0.376946343,0.389856667,0.515657778,0
0,0,30,18,20000,0.6027645,8623.31,60,6,7235.6,3,4097.546667,0.964746667,2,6,0,2532.52,0,14,6,3,2,69117,30342.4,15122,9122,0.2879875,0.252853333,0.252033333,1
48,2,30,11,10000,0.1,950,9999,6,1370.83,0,0,0.1644996,1,0,0,0,0,7,7,2,1,9824,9824,2000,1000,0.19648,0.19648,0.066666667,0
68,0,37,23,12500,1.0673008,11365.5,9999,6,9139.5,0,0,2.74185,0,3,0,583.33,0,40,14,6,2,146816.1,75570,38605,13270,1.165207143,1.0076,1.029466667,0
0,0,36,10,10000,0.52396,2026.92,36,6,2647.46,2,3283.585,0.356960899,0,4,0,962.76,0,51,22,10,5,40590.99,20285.9,12029,4021,0.4059099,0.338098333,0.400966667,1
9,0,36,5,4500,0.366295556,939.02,91,4,1561.88,1,4180,0.078094,0,1,0,348.33,0,3,3,2,1,5828,5828,1428,1300,0.323777778,0.323777778,0.105777778,1
89,0,43,18,15000,0.9852,14038.74,9999,6,14484.25,0,0,0.496602857,0,0,0,0,0,78,19,12,2,273673.88,101236,44340,14778,0.960259228,0.964152381,0.985333333,0
104,0,41,5,24000,0.6225,14054.3,9999,5,11490,0,0,4.447741935,0,0,0,0,0,20,20,13,4,57749,57749,42884,14940,0.620956989,0.620956989,0.680698413,0
48,2,35,15,8000,1.2534775,7600,9999,6,9080.51,0,0,0.838200923,1,2,0,350,0,74,32,25,16,72494.97,30432.47,26062.82,10019.82,0.755155938,0.634009792,1.085950833,0
16,0,41,85,60000,0.339819667,18305.83,234,6,9109.03,0,0,0.635513721,0,1,0,1399.85,0,67,28,12,5,105733.28,57146.38,36966.93,19269.3,0.146851778,0.158739944,0.205371833,1
62,0,34,70,25000,0.9306884,22103.85,9999,6,3385.86,0,0,0.8126064,0,0,0,0,0,36,25,19,13,24184.71,23679.71,23461.21,23267.21,0.0806157,0.157864733,0.312816133,0
17,0,53,63,62000,0.174217903,6319.82,30,6,9888.14,4,7335.9425,0.47463072,6,8,0,4722.04,0,15,13,5,2,59780.8,43640.8,19948,6952,0.080350538,0.117313978,0.107247312,1
90,2,24,7,2000,0.586155,1402.49,9999,6,1120.04,0,0,0.1344048,2,1,0,166.67,0,4,3,2,2,2449.2,449.2,169.2,169.2,0.174942857,0.037433333,0.0282,0
102,2,27,24,2000,0.1,1677.63,9999,6,1498.46,0,0,0.998973333,0,0,0,0,0,9,5,3,1,3048,1275,600,200,0.127,0.10625,0.1,0
84,0,54,68,16500,0.998479394,15651.16,831,6,14134.55,0,0,1.696146,0,0,0,0,0,131,76,29,11,208950.89,100898.19,49541.42,16474.91,1.055307525,1.019173636,1.000836768,0
16,0,40,6,4000,0.2357575,838.46,9999,6,1000.03,0,0,0.0500015,0,0,0,0,0,55,55,18,16,4483.61,4483.61,1073.61,952.83,0.043111635,0.043111635,0.024400227,0
48,0,43,5,3000,0.969333333,2673.92,9999,4,2717.83,0,0,0.046591371,0,0,0,0,0,5,5,4,1,10968,10968,8468,2900,0.914,0.914,0.940888889,0
11,0,34,7,20000,0.97335,18486.05,9999,2,19069.5,0,0,0.76278,0,0,0,0,0,7,7,7,3,38139,38139,38139,19459,0.953475,0.953475,0.953475,0
16,0,22,8,49500,0.505050505,23750,9999,5,5189.37,0,0,0.7784055,1,0,0,0,0,3,3,3,2,25035,25035,25035,25000,0.27510989,0.27510989,0.27510989,0
35,0,35,54,48500,0.238205361,7453.98,24,6,15026.15,2,30606.085,2.096672093,1,2,0,5101.01,0,130,111,57,25,104620.66,94974.25,71668.9,7905.29,0.326429516,0.34473412,0.510098932,1
57,0,33,19,100000,0.0063196,600.36,9999,6,2023.64,0,0,0.0607092,1,0,0,0,0,77,19,14,7,16837.12,13637.45,13275.91,631.96,0.014030933,0.022729083,0.044253033,0
113,0,64,6,20000,0.1331925,1678.42,9999,6,2706.46,0,0,0.541292,4,0,2,0,1666.67,0,0,0,0,0,0,0,0,0,0,0,0
115,0,29,25,7500,0.136562667,973.01,9999,6,1604.41,0,0,0.641764,0,0,0,0,0,194,119,76,29,26447.09,14458.46,6909.82,2130.42,0.293856556,0.321299111,0.307103111,0
46,2,37,15,1,0,0,9999,6,1043.96,0,0,0.092114118,6,0,0,0,0,7,0,0,0,616.21,0,0,0,0.153668329,0,0,0
79,0,31,12,2000,0.004,1424.18,9999,6,1471.76,0,0,0.220764,6,0,0,0,0,4,0,0,0,2197.61,0,0,0,0.137350625,0,0,0
16,0,47,91,113000,0.393646372,36111.4,119,6,46841.07,1,40000,3.306428471,0,1,2,3333.33,3750,130,45,8,3,495252.87,268716.86,110500,38000,0.36523073,0.396337552,0.325958702,0
36,0,47,15,20000,0.0605465,19,9999,6,6302.13,0,0,0.840284,6,3,3,1150.83,11750,7,0,0,0,27419,0,0,0,0.114245833,0,0,0
102,0,47,4,50000,0.73468,34897.3,9999,4,25570.25,0,0,3.8355375,0,0,0,0,0,12,12,9,2,105183,105183,102282,36734,0.525915,0.525915,0.68188,1
118,0,40,9,80000,1.158163125,3795.91,30,6,13850.7,1,75918.3,0.3324168,0,1,0,6326.53,0,13,13,13,3,215964,215964,215964,80000,0.29995,0.449925,0.89985,1
54,0,39,3,10000,0.632,5688,9999,1,6320,0,0,0.3792,0,0,0,0,0,1,1,1,1,6320,6320,6320,6320,0.632,0.632,0.632,0
19,0,29,10,2000,0.535085,1016.34,9999,5,1391.68,0,0,0.208752,0,0,0,0,0,43,43,33,19,11294.83,11294.83,7473.71,1170.17,1.129483,1.129483,1.245618333,0
89,0,29,9,2000,0.999,1898.1,9999,4,999.5,0,0,0.149925,1,0,0,0,0,1,1,1,1,1998,1998,1998,1998,0.999,0.999,0.999,0
79,0,54,8,18000,0.50643,13143,9999,6,9344.89,0,0,0.311496333,6,0,0,0,0,22,21,15,9,5779.71,5679.71,1887.71,914.71,0.055574135,0.067615595,0.041037174,0
62,0,26,15,15000,0.967866667,12711.83,9999,6,11737.96,0,0,1.956326667,3,0,2,0,1583.33,15,6,4,2,85845,42218,17018,14518,0.476916667,0.469088889,0.378177778,1
6,0,34,21,12000,0,1694.58,484,6,7613.15,0,0,0.415262727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,47,15,50000,0.0045936,0,46,6,2417.78,1,9500,0.184798471,2,2,0,916.67,0,29,17,5,2,46832.29,15700.63,10268.62,229.68,0.078053817,0.052335433,0.068457467,0
83,0,37,8,20000,1.224,23191.4,9999,6,13859,0,0,2.482208955,0,0,0,0,0,8,8,5,3,84022,84022,44412,24480,0.700183333,0.700183333,0.7402,1
6,0,35,18,28000,0.771274643,20515.75,254,6,23888.13,0,0,1.042391127,0,1,1,1636.42,10833.33,34,18,11,3,165452.37,116861.69,62735.69,21587.69,0.492417768,0.695605298,0.746853452,0
16,0,36,7,15000,0.085818667,0,30,6,2020.36,1,8150,0.202036,4,2,0,1513.67,0,3,2,2,0,19276,8150,8150,0,0.183580952,0.090555556,0.181111111,0
1,2,29,1,20000,0.104515,1881.27,9999,1,2090.3,0,0,0.167224,0,0,0,0,0,9,9,9,9,2090.3,2090.3,2090.3,2090.3,0.104515,0.104515,0.104515,0
